trade_date,open,high,low,close,volume,Z_close,Z_open,Z_high,Z_low
2020-09-23,3278.836,3289.762,3264.891,3279.711,16917806800,1.3403097559023767,1.3357758576897518,1.3923899969710565,1.2635184741754053
2020-09-24,3262.879,3265.345,3221.237,3223.176,20673601100,1.040707128721084,1.2459876553599742,1.2587378701722425,1.0306817165065718
2020-09-25,3234.374,3239.466,3208.035,3219.418,16482241900,1.0153206565982063,1.0924899755252064,1.1187634558659594,0.9565871478160398
2020-09-28,3224.977,3238.183,3210.893,3217.535,15598278300,0.9997793052814372,1.0381015082250773,1.1061051379044267,0.9655766619124971
2020-09-29,3231.855,3242.794,3219.79,3224.359,15134987000,1.0278208188361346,1.0663436371401342,1.12256043402213,1.0043401949259196
2020-09-30,3232.71,3244.913,3202.344,3218.052,15350445700,0.988808269122968,1.063995942203332,1.1265907828773452,0.9082346595755283
2020-10-09,3262.611,3280.512,3260.187,3272.076,18832564800,1.2564288014779315,1.2080302341102305,1.2995656545486052,1.1956352919761253
2020-10-12,3287.328,3359.153,3286.111,3358.465,25962240800,1.6814750952842645,1.3197766198904222,1.6849732544851141,1.3135887423505437
2020-10-13,3353.121,3361.832,3334.499,3359.75,20492610300,1.6710987574779756,1.637577705771142,1.6816268657376867,1.5434113119131436
2020-10-14,3353.625,3353.625,3332.964,3340.778,19865938200,1.560528598093488,1.6251815944684949,1.6251815944684949,1.5212043579071186
2020-10-15,3342.922,3354.578,3330.001,3332.183,19103128200,1.5033418718732585,1.557156886275225,1.6155671486711012,1.4924074867885133
2020-10-16,3334.457,3348.954,3319.11,3336.358,19429542100,1.5100409040575518,1.500553135942274,1.5729067258250533,1.4239572510053229
2020-10-19,3351.096,3371.086,3307.841,3312.667,21230354000,1.379694865977837,1.5708583426793334,1.670297773818912,1.3556881278748047
2020-10-20,3307.15,3328.103,3293.766,3328.103,16508476200,1.4432964944644548,1.3394147201256084,1.4432964944644548,1.2730588919505916
2020-10-21,3332.147,3332.147,3304.169,3325.025,17763211500,1.4153016193970616,1.4504960331252896,1.4504960331252896,1.3122386184540749
2020-10-22,3315.821,3320.879,3281.366,3312.501,16594998700,1.3418044800048585,1.3581619098178095,1.3830823555991087,1.1884043061415215
2020-10-23,3308.158,3326.049,3276.62,3277.997,17420898200,1.1626755764512529,1.3109361450205752,1.398881830915398,1.1559067424298362
2020-10-26,3258.703,3264.446,3226.602,3251.119,16773179500,1.023219331964692,1.0604296603493804,1.0886072600214884,0.9029285064099142
2020-10-27,3240.74,3258.337,3235.544,3254.316,14911556600,1.0319620742426419,0.9654906156082642,1.0516498862026333,0.9400497126129623
2020-10-28,3256.223,3275.871,3238.382,3269.238,17318196500,1.0971134703571053,1.033533990807833,1.1295162892468742,0.9463790546081732
2020-10-29,3235.765,3289.766,3231.124,3272.727,18470358900,1.105972586878482,0.9258146573986757,1.1890230430336268,0.9031937778273377
2020-10-30,3278.631,3279.856,3219.422,3224.533,23018880300,0.8651820314186268,1.128526862676349,1.1344900668297522,0.8403020833141093
2020-11-02,3228.715,3242.804,3209.909,3225.12,22677913700,0.8616964263492441,0.8791803839225983,0.9477009620174436,0.7877191026640514
2020-11-03,3239.806,3278.381,3237.854,3271.074,21529786400,1.0768856238545153,0.9250853579846191,1.1123597361326045,0.9156087646950557
2020-11-04,3273.433,3286.621,3254.111,3277.44,18851412800,1.0993682173044212,1.0799538246695586,1.1438512566806809,0.9863364314849287
2020-11-05,3305.58,3320.408,3291.6,3320.133,22680146200,1.2952989824026646,1.2249857901482564,1.296627651946399,1.157441062070428
2020-11-06,3326.465,3326.465,3292.151,3312.159,23486413200,1.2464842875595539,1.3154287298390672,1.3154287298390672,1.1500603814272654
2020-11-09,3329.429,3380.824,3329.429,3373.734,31021977100,1.5287194219277416,1.3161060768854662,1.5627433157625181,1.3161060768854662
2020-11-10,3387.622,3387.622,3346.172,3360.149,27870111300,1.4505248121295888,1.5818419924055716,1.5818419924055716,1.383716664904408
2020-11-11,3354.025,3365.836,3339.041,3342.203,27120465300,1.3530560602480004,1.4093833731182714,1.465658275191588,1.3379903384330973
2020-11-12,3344.456,3350.285,3329.485,3338.679,21650130900,1.3248926658493185,1.3523386854799322,1.380031752543605,1.28121277931931
2020-11-13,3327.229,3327.229,3291.643,3310.105,22789836400,1.1795732606529528,1.2607638583572902,1.2607638583572902,1.0920387585029006
2020-11-16,3325.621,3346.969,3313.647,3346.969,27959376100,1.3428187138214236,1.24191815042484,1.3428187138214236,1.1853234649221835
2020-11-17,3347.151,3347.698,3323.951,3339.895,28363247900,1.2985915548226326,1.3327825833549405,1.3353601043868002,1.2234617644534032
2020-11-18,3337.332,3358.894,3333.992,3347.303,28753125900,1.3225082604802338,1.2756775019632025,1.3769476669561045,1.2599905364184356
2020-11-19,3339.086,3367.333,3330.45,3363.088,25326299200,1.3846055218672721,1.2722708552736226,1.4044730603928126,1.2318524659434527
2020-11-20,3359.597,3380.149,3356.309,3377.727,26127121900,1.4401936342414077,1.3556649186913008,1.4514858873612293,1.3403350556615845
2020-11-23,3384.104,3431.653,3377.986,3414.49,37387204700,1.5958380062347142,1.454823591842492,1.6754875288508437,1.4264313655786993
2020-11-24,3407.409,3413.926,3396.244,3402.823,30099414400,1.5271510416927958,1.5483576932246064,1.5784937045706156,1.496728328995943
2020-11-25,3417.515,3423.485,3362.327,3362.327,32211020700,1.328383533153135,1.5829535550146936,1.6104918428764312,1.328383533153135
2020-11-26,3360.061,3371.454,3344.282,3369.733,25588682200,1.3507383149344,1.3062324210379992,1.35865752951212,1.2336250492647045
2020-11-27,3373.843,3408.307,3364.492,3408.307,28064989400,1.5139307803337372,1.3558873943962146,1.5139307803337372,1.313006019573161
2020-11-30,3418.158,3456.737,3391.755,3391.755,38498996800,1.4251983156632249,1.545960495747823,1.7224133285881733,1.4251983156632249
2020-12-01,3388.987,3457.635,3386.911,3451.938,31618898000,1.683066997336588,1.3964265189360099,1.7090076623847703,1.386973680487699
2020-12-02,3453.518,3465.729,3435.871,3449.381,31281111400,1.654496776962176,1.6732478535198387,1.7285945771953541,1.5932622968330943
2020-12-03,3448.54,3452.161,3428.804,3442.136,29845993000,1.605754221986902,1.6346661714064041,1.6510137930253952,1.5455646358437423
2020-12-04,3436.729,3448.404,3417.048,3444.581,25627670500,1.601024300938841,1.56570915651471,1.6182186204922595,1.4771919179243773
2020-12-07,3446.648,3449.578,3414.314,3416.604,25452250800,1.461881098810867,1.5966537522852562,1.6097972709472166,1.4516085193788226
2020-12-08,3417.694,3428.662,3403.026,3410.177,22690732800,1.4202700355665123,1.453899929000182,1.5029690617899238,1.3882775694305292
2020-12-09,3416.078,3422.536,3371.916,3371.964,26074742400,1.238952171123126,1.4359765904881447,1.4648196720554318,1.2387377908327537
2020-12-10,3365.731,3384.888,3357.753,3373.276,24730830400,1.2345109047346499,1.2008666815074873,1.2862904567709432,1.1652916499758348
2020-12-11,3381.008,3383.178,3325.172,3347.191,29861715800,1.1092505184928578,1.259930084089073,1.2695990274413456,1.0111397057400109
2020-12-14,3349.534,3371.129,3338.626,3369.12,23980792600,1.1971668257902452,1.1099698933758606,1.2061108999871462,1.0614074437293728
2020-12-15,3366.581,3373.558,3348.419,3367.233,22566740200,1.17915413231472,1.1762537136164612,1.207290862784791,1.0954601485891973
2020-12-16,3371.263,3378.663,3359.171,3366.983,22081397600,1.1685193531229938,1.1875424850330227,1.220432946746626,1.1337976927301996
2020-12-17,3367.277,3406.155,3354.011,3404.873,27546363100,1.325639328181963,1.1587894026538603,1.3313288059063766,1.099915290725575
2020-12-18,3400.486,3413.813,3382.751,3394.896,28099264100,1.2706608718814703,1.2954306082546507,1.3544836094434523,1.2168454070778398
2020-12-21,3394.395,3423.609,3381.116,3420.569,28375979400,1.3723613121567457,1.2566450018885096,1.385801274837858,1.1979380070061107
2020-12-22,3410.968,3415.754,3353.858,3356.782,32303765400,1.08168063064989,1.3210364113418551,1.3421776058642736,1.0687644474523241
2020-12-23,3362.472,3394.209,3360.202,3382.32,29952352700,1.184755563520406,1.0971979972578443,1.2372027574591187,1.0871841079281377
2020-12-24,3382.193,3394.075,3354.022,3363.113,27504445000,1.0912649857187369,1.17535129018523,1.2277157277990045,1.0512005940046456
2020-12-25,3351.79,3397.007,3348.345,3396.563,29454689500,1.2284584560276444,1.0314327945195017,1.2304122986048585,1.01627291236071
2020-12-28,3396.359,3412.519,3383.654,3397.285,31618154200,1.2215360506777706,1.2174697915373536,1.2884317221087835,1.1616794865924265
2020-12-29,3399.294,3407.088,3376.088,3379.036,31176918500,1.1324034964141414,1.2211943279850668,1.2553554367452517,1.1194824098571723
2020-12-30,3375.009,3414.454,3374.416,3414.453,29102354300,1.277106648970192,1.1047244752161365,1.2771110192717283,1.1021328864057691
2020-12-31,3419.727,3474.918,3419.727,3473.069,33567392600,1.51895479628086,1.2868142420197273,1.5270015115301734,1.2868142420197273
2021-01-04,3474.679,3511.655,3457.206,3502.958,38079080000,1.6325773114866955,1.5101138180907026,1.6702400648395355,1.4344461982983416
2021-01-05,3492.191,3528.677,3484.715,3528.677,40799593400,1.7255401793948497,1.5683932554752604,1.7255401793948497,1.5361937706530606
2021-01-06,3530.907,3556.802,3513.126,3550.877,37023092600,1.8011423486188192,1.7156037411086875,1.826521229414891,1.6394413985880236
2021-01-07,3552.909,3576.205,3526.617,3576.205,40534822600,1.8874714645005808,1.7883205364689725,1.8874714645005808,1.676418227067914
2021-01-08,3577.692,3588.063,3544.891,3570.108,34555789600,1.8405179195515264,1.8726034836774386,1.9164799849366483,1.7338325726945711
2021-01-11,3571.321,3597.702,3516.986,3531.498,36247915400,1.6601195622947542,1.8277650882928431,1.9388229347975177,1.5990274327895864
2021-01-12,3518.011,3608.339,3517.469,3608.339,32340615300,1.9595223791702114,1.5819604029803265,1.9595223791702114,1.5796948973663985
2021-01-13,3613.281,3622.348,3575.595,3598.652,38812779100,1.8966330146638084,1.9573602757889663,1.9949988072416842,1.800919810769982
2021-01-14,3584.932,3599.058,3559.6,3565.905,34766681900,1.7420358776327247,1.8205618108620392,1.8788609296299659,1.7160146441744357
2021-01-15,3566.285,3589.266,3533.788,3566.378,32461274400,1.7259354712560842,1.7255539017468324,1.819842599511243,1.5922220271003846
2021-01-18,3554.798,3608.767,3544.261,3596.224,30165256500,1.827945645581998,1.6590968425642345,1.8790698317513537,1.616148939377875
2021-01-19,3596.356,3603.148,3553.024,3566.381,32343954100,1.6890103120274984,1.8105034760330143,1.8380324691914947,1.634872390705675
2021-01-20,3564.121,3589.962,3556.443,3583.092,27227166100,1.738559389055652,1.6621282642208284,1.7662375202883351,1.6311948302172563
2021-01-21,3590.925,3636.244,3585.802,3621.264,32746699500,1.8706919819901,1.7492912398259048,1.930634073608797,1.728791684728269
2021-01-22,3616.54,3616.54,3585.034,3606.75,32446308400,1.7930455227783055,1.831971578822208,1.831971578822208,1.7067004530081948
2021-01-25,3605.361,3637.1,3591.02,3624.238,32734107000,1.8417989299840856,1.7672434625574223,1.8925979140409668,1.7106031087742062
2021-01-26,3610.969,3610.969,3564.742,3569.429,27813988400,1.609895594016486,1.773115982367735,1.773115982367735,1.5914792733568257
2021-01-27,3567.549,3578.797,3546.492,3573.341,26410716100,1.6097248587340787,1.5870830264587905,1.631053214551409,1.5047679259372528
2021-01-28,3534.669,3549.544,3496.879,3505.176,27086246100,1.3322717428614415,1.4471724484954713,1.5051234197871743,1.2999477624374238
2021-01-29,3521.718,3531.598,3446.547,3483.069,29366266400,1.236325263544063,1.3864717084482354,1.424854250704264,1.0944419428684904
2021-02-01,3477.172,3506.389,3469.875,3505.284,27756790100,1.311781221085223,1.2029199535541986,1.3160602371858843,1.1746629576387928
2021-02-02,3510.808,3535.502,3495.568,3533.685,26454063000,1.4096097012747542,1.321360016800632,1.416618910379509,1.262570612972088
2021-02-03,3531.149,3544.009,3508.507,3517.308,29735171600,1.3350666508763203,1.3882900050341034,1.4377410804238224,1.3012238114902466
2021-02-04,3503.779,3524.722,3465.771,3501.859,29883485400,1.2653070903073675,1.2726690697398297,1.3529721610179826,1.1269325518913844
2021-02-05,3509.487,3536.542,3492.962,3496.333,29014617400,1.233824793560564,1.2841647386387656,1.387703374345831,1.2209240823807994
2021-02-08,3504.563,3542.208,3492.129,3532.447,24979961900,1.362346254767974,1.255458656101146,1.3997630475734146,1.2077954656756922
2021-02-09,3539.773,3604.011,3528.676,3603.489,25382176000,1.6210499584853275,1.3769800911572572,1.6230495264234472,1.3344720348175676
2021-02-10,3612.613,3662.766,3612.505,3655.088,25794082400,1.801173797411773,1.638902628956136,1.8305067704877556,1.6384900265737188
2021-02-18,3721.087,3731.687,3663.664,3675.357,34030906500,1.858869000785747,2.0328755418939433,2.073209443834614,1.8143761408430812
2021-02-19,3661.783,3699.65,3634.015,3696.168,36105980400,1.9168404930407836,1.78660268473985,1.9300290359665897,1.68142765315921
2021-02-22,3707.191,3717.267,3642.445,3642.445,48882147800,1.6966035525028895,1.9410522375432029,1.979094200760486,1.6966035525028895
2021-02-23,3617.701,3672.151,3617.701,3636.357,39887317400,1.6574682025193694,1.5872503069245683,1.7921905092796773,1.5872503069245683
2021-02-24,3638.936,3645.647,3531.594,3564.08,36215895200,1.3735329051471195,1.6547902217675932,1.680005539869548,1.251472880730471
2021-02-25,3595.542,3608.557,3568.474,3585.046,36623229900,1.4396751432087236,1.4790432464917245,1.5278595445317629,1.3775173490389574
2021-02-26,3514.565,3550.406,3500.704,3509.08,33328006700,1.1455265156670917,1.1660922280332393,1.3004761290204911,1.114121154358278
2021-03-01,3531.48,3552.567,3511.989,3551.4,31548752600,1.2931742738647867,1.2186340763699117,1.2975411619409167,1.1456991873451827
2021-03-02,3566.852,3566.852,3485.364,3508.591,33983048600,1.1238985814722027,1.3416561177513835,1.3416561177513835,1.0370848588248656
2021-03-03,3500.158,3577.622,3498.719,3576.905,34765684600,1.3672426336010788,1.0810333347488903,1.3699165109810014,1.0756669337032696
2021-03-04,3546.641,3552.202,3487.376,3503.492,39361612000,1.0848809605252892,1.2455605247737513,1.2662687464425206,1.0248677074388162
2021-03-05,3463.309,3523.568,3456.667,3501.987,35640922300,1.0708663918454029,0.9270480655215311,1.1511120948392366,0.9023507873933135
2021-03-08,3524.983,3542.304,3421.215,3421.414,38704795400,0.7653204663037155,1.1503305923166016,1.214720133517822,0.7645806984670406
2021-03-09,3415.339,3429.15,3328.312,3359.292,40765253900,0.5295823708485403,0.7380524431028032,0.7894232598798592,0.4143504612291662
2021-03-10,3389.839,3397.025,3354.823,3357.737,29974916600,0.5188141893952172,0.6383286695628628,0.6650818642075803,0.5079654822988199
2021-03-11,3369.902,3436.831,3369.902,3436.831,32211204400,0.8067992725029329,0.5575934508046128,0.8067992725029329,0.5575934508046128
2021-03-12,3447.203,3454.506,3417.239,3453.078,35802703500,0.8603181407405969,0.838405074874803,0.8656444144523162,0.726642844133927
2021-03-15,3441.882,3457.489,3392.509,3419.946,36781329300,0.7306007279704658,0.8124762728774905,0.8707289912110027,0.6281928447823726
2021-03-16,3424.652,3448.883,3406.175,3446.733,31666874700,0.8239703534736172,0.7415426159192914,0.8319962416010467,0.6725685066492738
2021-03-17,3435.732,3454.056,3410.282,3445.551,28005981800,0.8130965531550148,0.7764440470410493,0.8448441409439224,0.6814439166203935
2021-03-18,3449.641,3478.145,3449.377,3463.068,28440389100,0.8719506130396699,0.8218723864721714,0.9281827886528491,0.8208877546248617
2021-03-19,3423.873,3439.524,3389.293,3404.663,30916171600,0.648779913420488,0.7204421298352411,0.7788276243228668,0.5914426793603763
2021-03-22,3406.123,3443.66,3404.234,3443.439,31255908400,0.7868662980480083,0.6475119207507917,0.7876916093724452,0.6404575628690664
2021-03-23,3445.341,3445.416,3390.048,3411.509,32638940900,0.6619283242509079,0.7883576575059411,0.78863793061998,0.5817291069126983
2021-03-24,3394.128,3415.295,3362.185,3367.061,31739869700,0.49065078554507857,0.5919509506563673,0.671169947771328,0.47240201009590926
2021-03-25,3355.071,3382.226,3344.97,3363.592,27067609700,0.47221481726661013,0.4402510481597652,0.5421142273753927,0.4023604212675885
2021-03-26,3373.317,3423.223,3373.317,3418.327,27461498700,0.6713509201540381,0.502077254250527,0.6897638032525394,0.502077254250527
2021-03-29,3429.632,3449.834,3409.887,3435.296,28482424300,0.7289530900727479,0.7075513095828736,0.7838858380886033,0.632943584340539
2021-03-30,3432.529,3457.635,3423.315,3456.677,28542308100,0.8034856407336538,0.7117964533486456,0.8071231362411427,0.676811188624219
2021-03-31,3452.208,3452.208,3420.832,3441.912,28304926100,0.7415894670603557,0.7809436876609035,0.7809436876609035,0.6610157520001846
2021-04-01,3444.81,3470.031,3438.826,3466.332,27524429500,0.8294552939888088,0.7465809609110255,0.8436989589853113,0.7235384923143593
2021-04-02,3472.628,3487.586,3462.832,3484.392,26265487300,0.8930808144530998,0.8475073333989527,0.9054543012336972,0.8095578416949021
2021-04-06,3491.634,3493.281,3471.761,3482.967,23474667100,0.8829372347367402,0.9168210001477098,0.9232599711448098,0.8391272110612661
2021-04-07,3483.421,3483.421,3453.195,3479.626,29578697800,0.864432824584065,0.8793784308970469,0.8793784308970469,0.7603413040416493
2021-04-08,3467.487,3495.909,3459.325,3482.555,33175532900,0.8699044414467006,0.8102275588142681,0.9227930192721275,0.7779019206376064
2021-04-09,3475.443,3475.447,3442.139,3450.677,28008519600,0.737838308999268,0.836588603833145,0.8366045531660743,0.7037944578609477
2021-04-12,3445.97,3456.158,3403.901,3412.948,30957723900,0.5813900011588379,0.7140013204770511,0.7549147757860564,0.5450586279569761
2021-04-13,3411.293,3425.395,3387.902,3396.47,27062605400,0.5090846259372896,0.5691084164700975,0.6262126122532472,0.4743896359025416
2021-04-14,3397.021,3420.028,3392.975,3416.721,23324232700,0.5852037134639946,0.5047680909813927,0.5987062821721139,0.4882481656735434
2021-04-15,3409.614,3409.614,3373.094,3398.988,23400505400,0.5067053970427697,0.550495395369445,0.550495395369445,0.39999560815975627
2021-04-16,3407.188,3432.629,3394.134,3426.618,25857967200,0.614689571582149,0.5340032188804897,0.6396512630947416,0.47979428176430466
2021-04-19,3427.548,3479.01,3414.356,3477.549,30273581900,0.8208639948857944,0.6115861903747589,0.8269789700341049,0.5563714387276023
2021-04-20,3467.148,3494.298,3463.464,3472.943,28530008200,0.7956898355171762,0.7712836149872994,0.8856285480996617,0.755768081521886
2021-04-21,3456.299,3481.251,3450.111,3472.93,25377785900,0.7898438914115593,0.7193367271356783,0.8251207908126559,0.6931026863360173
2021-04-22,3482.833,3485.359,3456.316,3465.114,25111451000,0.750863800307381,0.8264779499612825,0.8372574150567023,0.713319170889522
2021-04-23,3462.086,3482.359,3456.333,3474.166,24936043300,0.7840196584042675,0.732071803530391,0.8192521728895029,0.7073320676786207
2021-04-26,3484.107,3497.121,3438.572,3441.166,27697077100,0.6364907473424686,0.8227934708309054,0.8792556781264632,0.6252364853381134
2021-04-27,3440.091,3443.854,3417.265,3442.611,25303239300,0.6369078447631144,0.6258926304979072,0.6423411429105953,0.5261175190623439
2021-04-28,3432.161,3457.068,3423.325,3457.068,24738112000,0.6945227242686641,0.5847623395586815,0.6945227242686641,0.5458237777368071
2021-04-29,3458.082,3478.228,3447.588,3474.901,27663138700,0.7676443580957458,0.692943478247691,0.7824210884158894,0.6463348194020125
2021-04-30,3468.302,3469.087,3426.902,3446.856,31266035400,0.6372736295166848,0.7332650538369858,0.7367786819304029,0.5479603365535537
2021-05-06,3446.074,3471.24,3426.849,3441.283,31042419200,0.6064123656880686,0.6280184488328847,0.741510139173611,0.5413190231474172
2021-05-07,3446.407,3457.892,3416.776,3418.874,35378538900,0.499212103398774,0.6244950622877037,0.6767550696548377,0.4896656083655787
2021-05-10,3423.59,3429.736,3401.935,3427.991,37417088400,0.5346612371135983,0.514465098422691,0.5426690221660028,0.4150905509671997
2021-05-11,3406.598,3448.096,3384.697,3441.845,35093411200,0.5924462377754642,0.42926693908278685,0.621385829687626,0.32787420152587937
2021-05-12,3429.754,3466.371,3428.394,3462.751,31144454700,0.6841096492246195,0.5297913471886797,0.7010394383984861,0.5234309844051268
2021-05-13,3432.138,3448.017,3418.385,3429.536,31932532700,0.5228653416044428,0.5351633199011879,0.6102131267320966,0.47016174591381643
2021-05-14,3436.092,3490.644,3422.565,3490.376,33698230900,0.8059991270329034,0.5467502454233445,0.8072790382456226,0.48214815969767016
2021-05-17,3490.409,3530.506,3490.144,3517.616,32213596900,0.9319659061035074,0.8007570659927279,0.9941293915678342,0.7994790734676644
2021-05-18,3520.649,3529.014,3510.862,3529.014,27130855800,0.9821489095911287,0.9414757690830539,0.9821489095911287,0.8938884378036146
2021-05-19,3521.11,3521.11,3503.815,3510.965,27832111700,0.8892959123876408,0.9390218974990586,0.9390218974990586,0.8542499987802834
2021-05-20,3500.877,3517.74,3486.066,3506.944,32600933300,0.864704837855399,0.8347078896315304,0.9180832873402974,0.7614781549778761
2021-05-21,3510.835,3518.377,3479.674,3486.557,28382628500,0.7585460638704087,0.879578941685005,0.9171780011000171,0.7242323107606865
2021-05-24,3486.271,3498.304,3469.875,3497.282,28950924200,0.8068397379217089,0.7514839280698596,0.8119776579715305,0.6690560052353367
2021-05-25,3502.539,3584.577,3502.443,3581.342,34124112700,1.2243553586344154,0.8253588103542909,1.2407348598423167,0.8248727416940255
2021-05-26,3586.839,3603.488,3585.37,3593.357,34198028800,1.279902591616325,1.246675138859971,1.3315483915357196,1.2391864723826644
2021-05-27,3585.734,3626.358,3579.26,3608.851,30955148600,1.35478113536999,1.2359854308725866,1.4447476707610887,1.202716261390554
2021-05-28,3610.767,3622.18,3582.358,3600.784,34920883000,1.3097485686813157,1.3614988233519036,1.4206619663505449,1.2142311698472703
2021-05-31,3600.07,3615.657,3580.652,3615.477,33152377000,1.382143316768129,1.3016086276802394,1.3830842036400601,1.2001078427961818
2021-06-01,3608.598,3626.074,3581.912,3624.714,35281141300,1.4256401076447387,1.3407877761469935,1.4328006419483466,1.200283350833712
2021-06-02,3626.328,3629.29,3584.596,3597.138,34855842000,1.2771614579840331,1.4322604585468284,1.4479988360619704,1.2105204280060076
2021-06-03,3595.422,3618.507,3584.205,3584.212,35423303100,1.2062873534171863,1.2664952683486026,1.390482754181943,1.206249757038549
2021-06-04,3565.472,3618.8,3561.891,3591.845,33089303800,1.2485065670101707,1.1048101059342548,1.395374125054437,1.0852985969245523
2021-06-07,3597.141,3600.376,3581.899,3599.541,30371867700,1.2922513803704443,1.2789825678930262,1.2968678213782128,1.1947145513176929
2021-06-08,3598.753,3621.523,3563.25,3580.106,30449147000,1.1851182260613682,1.2896589394144549,1.4173144359044954,1.0906183995863505
2021-06-09,3576.802,3598.708,3572.636,3591.397,29832329600,1.2502116485355477,1.167153282336669,1.291817658489643,1.14344508407805
2021-06-10,3587.528,3624.343,3584.133,3610.859,31817480800,1.3633015528996903,1.2285907875304494,1.4411567652883075,1.2089884109315652
2021-06-11,3614.113,3614.404,3587.149,3589.748,36055497000,1.2435567287486766,1.3864255397394747,1.3881318735789308,1.228316997996979
2021-06-15,3587.466,3592.947,3547.187,3556.559,34916856600,1.04725967070795,1.2308076946357873,1.2633578198225903,0.9916019853857977
2021-06-16,3556.714,3561.092,3513.559,3518.329,31259730600,0.8173045486758485,1.0484151227076575,1.0747744321543502,0.7885850635089413
2021-06-17,3508.317,3534.198,3507.354,3525.604,27722991800,0.8586981668074666,0.7531429080208885,0.9111735468046823,0.7472627834063518
2021-06-18,3520.497,3535.622,3503.183,3525.097,29670858500,0.8536154008922437,0.8251036214016482,0.9188515920093056,0.7177877626842291
2021-06-21,3515.501,3540.296,3504.008,3529.183,28089827700,0.8770551455853877,0.790992050727746,0.9469586080289611,0.71869829621825
2021-06-22,3539.788,3560.195,3536.812,3557.412,30753639900,1.054023058777257,0.9415777125202782,1.0717792661440986,0.9225901188717996
2021-06-23,3559.399,3577.466,3549.848,3566.22,31070951800,1.1093873934821343,1.0652868336476249,1.1820973914148278,1.003535705223728
2021-06-24,3568.576,3570.487,3548.816,3566.654,33544075400,1.112567024978288,1.1251789410428445,1.1377186765263867,0.9955163700565609
2021-06-25,3567.377,3614.298,3564.52,3607.562,34608783200,1.385199140330956,1.1172392260777166,1.4301158501084799,1.0981882997365073
2021-06-28,3612.247,3614.357,3594.217,3606.372,32127497400,1.3825229083246533,1.4223736316590472,1.4366859765502091,1.3000743054089854
2021-06-29,3601.677,3601.827,3570.525,3573.178,30607117800,1.1643772596769355,1.3620000300907769,1.3630401864317745,1.145980361192502
2021-06-30,3572.624,3594.119,3569.501,3591.197,26816281800,1.29514457930019,1.1639245568024177,1.3157887889452922,1.141860262920951
2021-07-01,3600.546,3607.705,3573.937,3588.782,29188319200,1.2845073235959337,1.3692526686316964,1.420824576580613,1.1775671121834925
2021-07-02,3569.892,3569.892,3514.339,3518.76,29194554800,0.780789284669806,1.1574647436341667,1.1574647436341667,0.7482209868507973
2021-07-05,3516.923,3534.322,3510.578,3534.322,28809483700,0.8969508854847912,0.7661394567784391,0.8969508854847912,0.7184356510918041
2021-07-06,3533.13,3538.347,3496.928,3530.259,31407021100,0.8683544143299453,0.8904173769558709,0.9305088001601385,0.6122134852861607
2021-07-07,3508.59,3557.879,3504.472,3553.716,31883918900,1.053668613870583,0.6992042177967953,1.0863689480649543,0.6668573582694309
2021-07-08,3557.218,3558.677,3521.058,3525.504,35087785700,0.8340837015017337,1.0890157185423124,1.1007438453274003,0.7983446667611651
2021-07-09,3512.233,3529.31,3485.054,3524.088,34988431700,0.8265999337268164,0.7287171967609856,0.8697162266357614,0.504309359730676
2021-07-12,3545.198,3565.032,3527.393,3547.836,40363955800,1.0295521024579042,1.007221749289109,1.1751141771700435,0.8565045627195832
2021-07-13,3547.59,3567.481,3542.815,3566.523,36241671100,1.1939685563605504,1.030360793813863,1.2022470244596228,0.9890980744265262
2021-07-14,3560.828,3560.828,3525.494,3528.501,37222172200,0.8639670460356296,1.1477786014867493,1.1477786014867493,0.8375674003140489
2021-07-15,3519.063,3565.935,3514.258,3564.59,36325916400,1.1772595549278841,0.7738596763374562,1.1891771606718173,0.7312841405756638
2021-07-16,3559.526,3565.999,3537.729,3539.304,36601477900,0.9457088893117208,1.124843672043559,1.1821841650028704,0.9317568923379943
2021-07-19,3530.493,3544.879,3506.342,3539.123,33676094600,0.9367658230515166,0.8603607742484682,0.9877261313841155,0.6465417321114599
2021-07-20,3515.072,3538.636,3509.192,3536.791,29378059400,0.9100510856618401,0.7180554678834544,0.92636085659057,0.6660763605333496
2021-07-21,3543.053,3569.09,3543.053,3562.661,33897874800,1.1319481130823532,0.959050873010517,1.1886370337485017,0.959050873010517
2021-07-22,3563.661,3576.473,3558.293,3574.734,38106705400,1.2284794644281838,1.131096999317909,1.243773251733049,1.0838876547218685
2021-07-23,3571.715,3571.854,3541.51,3550.396,44642124600,1.0086507527437698,1.1957626411654882,1.1969826117312068,0.9306604042041859
2021-07-26,3538.014,3538.014,3424.742,3467.441,44288220300,0.27870973464642457,0.8980577509330566,0.8980577509330566,-0.09601630714608168
2021-07-27,3467.447,3483.874,3380.276,3381.183,46907544300,-0.4791704919125116,0.27817952821017317,0.4223994667773053,-0.4871334482819286
2021-07-28,3355.819,3385.536,3312.721,3361.59,39582541900,-0.6611001475228738,-0.7121241462303539,-0.4493828241734935,-1.093172889306927
2021-07-29,3403.838,3416.607,3382.571,3411.724,34456942800,-0.22650829347699167,-0.2967694186223082,-0.18300270457456094,-0.4862499345322083
2021-07-30,3398.196,3404.881,3370.451,3397.357,38144095600,-0.35822408307328635,-0.3507328312113422,-0.29104389355091337,-0.598462012271717
2021-08-02,3385.69,3464.291,3367.643,3464.285,43292787100,0.23476466568976787,-0.46844149946173563,0.2348183489646725,-0.6299118431539454
